time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.887190,0.0309,0.0476,0.0443,0.072
0.892485,0.0497,0.0379,0.0205,0.066
0.897458,0.0114,0.0330,-0.0172,0.039
0.904218,-0.0029,0.0613,-0.0543,0.082
0.908520,-0.0169,0.0513,-0.1193,0.131
0.913159,-0.0403,0.0794,-0.1501,0.175
0.918265,-0.0349,0.1071,-0.1329,0.174
0.922342,-0.0534,0.1392,-0.1441,0.207
0.928153,-0.0431,0.1282,-0.1266,0.185
0.932730,-0.0424,0.1122,-0.1188,0.169
0.938818,-0.0418,0.0914,-0.1110,0.150
0.942703,-0.0364,0.1039,-0.1128,0.158
0.947971,-0.0453,0.0736,-0.0578,0.104
0.953620,-0.0495,0.0435,-0.0131,0.067
0.958808,-0.0347,0.0232,0.0263,0.049
0.962393,-0.0248,0.0268,0.0128,0.039
0.967559,-0.0340,0.0305,0.0134,0.048
0.971984,-0.0479,0.0246,0.0186,0.057
0.981711,-0.0474,0.0188,0.0284,0.058
0.984746,-0.0184,0.0035,0.0195,0.027
0.987647,0.0246,0.0121,-0.0176,0.033
0.992765,0.0436,0.0112,-0.0398,0.060
0.999544,0.0482,-0.0564,-0.0048,0.074
1.002859,0.0385,-0.0713,-0.0126,0.082
1.006930,0.0432,-0.0435,-0.0109,0.062
1.012540,0.0572,-0.0493,-0.1044,0.129
1.017642,0.0094,-0.0407,-0.1547,0.160
1.022802,-0.0286,-0.0370,-0.1241,0.133
1.028064,-0.0284,-0.0332,-0.0233,0.050
1.033500,-0.0094,-0.0722,0.0613,0.095
1.038328,-0.0002,-0.0538,0.0967,0.111
1.043070,-0.0150,-0.0593,0.1164,0.131
1.050278,-0.0346,-0.0741,0.1064,0.134
1.052305,-0.0494,-0.0696,0.0765,0.115
1.058263,-0.0689,-0.0983,0.0655,0.137
1.063091,-0.0836,-0.0888,0.0401,0.128
1.067773,-0.1314,-0.1128,-0.0041,0.173
1.072629,-0.1644,-0.0987,-0.0760,0.206
1.082836,-0.1687,-0.0704,-0.1801,0.257
1.083247,-0.1347,-0.0710,-0.2064,0.257
1.087857,-0.1389,-0.0902,-0.1985,0.259
1.093293,-0.1334,-0.0760,-0.1853,0.241
1.097915,-0.0994,-0.0426,-0.1906,0.219
1.104179,-0.0799,0.0001,-0.1526,0.172
1.108129,-0.0937,-0.0050,-0.1098,0.144
1.113391,-0.0693,-0.0195,-0.0909,0.116
1.119529,-0.0546,-0.0242,-0.0910,0.109
1.123337,-0.0590,0.0044,-0.0480,0.076
1.128560,-0.0015,-0.0003,0.0282,0.028
1.132609,0.0412,-0.0238,0.0515,0.070
1.139733,0.0409,-0.0185,0.0794,0.091
1.143605,0.0262,-0.0227,0.0737,0.081
