time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.977635,0.0807,-0.0081,-0.0499,0.095
0.981923,0.0515,-0.0032,-0.0219,0.056
0.990274,0.0178,0.0016,-0.0512,0.054
0.991887,0.0176,0.0253,-0.0848,0.090
0.996913,0.0174,0.0155,-0.1228,0.125
1.002053,0.0220,0.0056,-0.1128,0.115
1.007027,0.0123,-0.0090,-0.0934,0.095
1.012257,0.0312,-0.0186,-0.0647,0.074
1.017650,0.0452,-0.0186,-0.0410,0.064
1.023372,0.0258,-0.0234,-0.0604,0.070
1.027880,-0.0172,-0.0139,-0.1129,0.115
1.031821,-0.0314,0.0192,-0.1456,0.150
1.037608,-0.0169,0.0092,-0.1161,0.118
1.042852,0.0308,-0.0005,-0.0964,0.101
1.050589,0.0400,0.0088,-0.1100,0.117
1.054471,0.0349,0.0230,-0.1187,0.126
1.059296,0.0204,0.0275,-0.1225,0.127
1.065046,0.0059,0.0225,-0.0835,0.087
1.067644,-0.0084,0.0224,-0.0827,0.086
1.072438,0.0060,0.0080,-0.1388,0.139
1.078469,0.0202,-0.0016,-0.2083,0.209
1.082540,0.0581,-0.0017,-0.1771,0.186
1.087962,0.0814,0.0220,-0.1223,0.149
1.092779,0.0855,-0.0210,-0.1485,0.173
1.097696,0.0183,0.0030,-0.0934,0.095
1.103519,-0.0246,0.0409,-0.1243,0.133
1.107945,-0.0528,0.0594,-0.1641,0.182
1.113682,-0.0143,0.0635,-0.1321,0.147
1.118829,0.0191,0.0294,-0.1145,0.120
1.124437,0.0000,0.0337,-0.1064,0.112
1.128963,-0.0094,0.0330,-0.0745,0.082
1.132950,-0.0188,0.0275,-0.0429,0.054
1.138044,-0.0328,0.0173,-0.0259,0.045
1.143507,-0.0182,0.0073,0.0098,0.022
1.152591,-0.0038,0.0211,0.0165,0.027
1.159030,0.0248,-0.0032,-0.0008,0.025
1.159537,0.0389,0.0157,-0.0134,0.044
1.164335,0.0291,0.0202,-0.0402,0.054
1.167404,0.0194,0.0295,-0.0336,0.049
1.172401,-0.0140,0.0293,-0.0510,0.061
1.178149,-0.0281,0.0529,-0.0585,0.084
1.182753,-0.0136,0.0478,-0.0563,0.075
1.187692,-0.0134,0.0571,-0.0349,0.068
1.192972,0.0248,0.0425,-0.0231,0.054
1.197312,0.0484,0.0280,-0.0014,0.056
1.202680,0.0766,0.0278,0.0109,0.082
1.208689,0.1093,0.0325,0.0187,0.116
1.213235,0.1512,0.0276,0.0218,0.155
1.220058,0.1880,-0.0009,0.0536,0.196
1.223083,0.1676,0.0041,0.0616,0.179
1.228421,0.1092,-0.0243,0.0080,0.112
1.232383,0.0562,-0.0476,-0.0212,0.077
1.238243,0.0511,-0.0421,-0.0261,0.071
1.243506,0.0555,-0.0319,-0.0117,0.065
1.249102,0.0362,-0.0407,0.0029,0.054
1.253525,0.0027,-0.0160,-0.0014,0.016
1.261720,-0.0257,-0.0341,-0.0104,0.044
1.263730,-0.0254,-0.0234,0.0233,0.042
1.267935,-0.0583,-0.0080,0.0375,0.070
1.275042,-0.0434,0.0026,0.0800,0.091
1.278400,-0.0477,0.0131,0.1033,0.115
1.285176,-0.0329,-0.0051,0.1025,0.108
1.288318,-0.0231,-0.0041,0.1019,0.105
1.293459,-0.0133,-0.0079,0.0823,0.084
1.299567,-0.0273,0.0120,0.0202,0.036
1.303876,-0.0365,0.0128,-0.0463,0.060
1.309154,0.0209,-0.0150,-0.0788,0.083
1.313399,0.0446,-0.0139,-0.0871,0.099
1.318278,0.0776,-0.0030,-0.0997,0.126
1.323330,0.0961,0.0126,-0.1115,0.148
1.328540,0.1334,0.0615,-0.0802,0.167
1.333950,0.1134,0.1053,-0.0677,0.169
1.338748,0.1459,0.1627,0.0448,0.223
1.343545,0.2160,0.1432,0.1090,0.281
1.351412,0.3236,-0.3025,0.1302,0.462
1.358066,-0.2348,0.2634,0.1189,0.372
1.362339,0.1331,0.1918,-0.1063,0.256
1.363211,0.2081,0.1212,-0.0157,0.241
1.368483,0.1305,0.0418,0.1121,0.177
1.372710,0.0962,0.1103,0.0248,0.148
1.378904,0.0385,0.1213,0.0049,0.127
1.385557,0.0382,0.1034,0.0705,0.131
1.389040,0.0285,0.0760,0.0688,0.106
1.393248,0.0236,0.0726,0.0384,0.085
1.398695,0.0282,0.0408,0.0230,0.055
1.404234,0.0517,-0.0143,0.0840,0.100
1.409980,0.0894,-0.0307,0.1402,0.169
1.414632,0.0982,-0.0134,0.1299,0.163
1.420261,0.1069,0.0040,0.1155,0.157
1.424915,0.1013,-0.0071,0.1157,0.154
1.429672,0.0149,0.0154,0.0732,0.076
1.435700,-0.1230,0.0614,-0.0636,0.151
1.438952,-0.1790,0.0970,-0.1561,0.257
1.444540,-0.1870,0.0751,-0.0763,0.216
1.451531,-0.2188,0.0389,0.0219,0.223
1.455168,-0.2551,0.0407,0.0528,0.264
1.468926,-0.2293,0.0516,0.0597,0.242
1.469461,-0.1800,0.0289,0.0803,0.199
1.469634,-0.1501,0.0205,0.1573,0.218
1.476043,-0.1585,0.0073,0.1903,0.248
1.478989,-0.2143,0.0273,0.2128,0.303
1.483837,-0.2554,0.0231,0.1919,0.320
1.488503,-0.2344,0.0234,0.2038,0.312
1.492974,-0.2326,-0.0192,0.2197,0.321
1.499003,-0.2451,-0.0235,0.1778,0.304
1.503963,-0.2622,-0.0089,0.1356,0.295
1.510649,-0.2791,-0.0421,0.1309,0.311
1.513502,-0.2816,-0.0562,0.1255,0.313
1.518770,-0.2841,-0.0988,0.0956,0.316
1.523693,-0.2581,-0.0320,0.0701,0.269
1.529266,-0.1990,-0.0228,0.0682,0.212
1.534844,-0.1452,-0.0565,0.0705,0.171
1.538386,-0.1108,-0.0615,0.0204,0.128
1.543486,-0.0624,-0.0806,0.0040,0.102
1.551084,-0.0382,-0.0615,0.0684,0.100
1.553699,-0.0142,-0.0616,0.0989,0.117
1.567757,0.0334,-0.0569,0.1290,0.145
1.568308,0.0425,-0.0664,0.1208,0.144
1.568488,0.0374,-0.0332,0.0934,0.106
1.573915,0.0418,-0.0147,0.0187,0.048
1.578218,0.0223,0.0179,-0.0741,0.079
1.584052,-0.0825,0.0643,-0.2037,0.229
1.590092,-0.1104,0.0672,-0.2512,0.282
1.593974,-0.0763,0.0508,-0.1794,0.201
1.597767,-0.0330,0.0298,-0.0795,0.091
1.603445,-0.0138,0.0327,-0.0137,0.038
1.608976,-0.0043,0.0498,0.0088,0.051
1.616040,0.0146,0.0524,0.0360,0.065
1.618431,0.0476,0.0076,0.0536,0.072
1.624433,0.0186,-0.0225,0.0713,0.077
1.630148,0.0135,-0.0191,0.1030,0.106
1.633707,0.0323,-0.0015,0.1531,0.157
1.638517,0.0414,-0.0078,0.2120,0.216
1.644829,0.0790,-0.0282,0.2744,0.287
1.650786,0.0687,-0.0529,0.2835,0.296
1.654238,0.0824,-0.0633,0.2161,0.240
1.670309,0.0864,-0.0591,0.1630,0.194
1.670918,0.0429,-0.0786,0.0864,0.124
1.671320,-0.0241,-0.0836,-0.0184,0.089
1.674637,-0.0239,-0.0837,-0.0941,0.128
1.679380,-0.0189,-0.0648,-0.1597,0.173
1.683638,-0.0426,-0.0603,-0.1770,0.192
1.693086,-0.0137,-0.0366,-0.1655,0.170
1.694433,-0.0231,-0.0274,-0.1682,0.172
1.698140,0.0055,-0.0181,-0.1091,0.111
1.703347,0.0292,0.0007,-0.0600,0.067
1.708385,0.0384,0.0051,-0.0066,0.039
1.713296,0.0191,0.0143,0.0274,0.036
1.718719,0.0189,0.0186,0.0562,0.062
1.723298,0.0282,-0.0007,0.0848,0.089
1.728915,0.0232,-0.0055,0.1083,0.111
1.734561,0.0325,0.0090,0.0890,0.095
1.740308,0.0180,0.0092,0.0131,0.024
1.743632,0.0178,-0.0096,-0.0430,0.048
1.750225,0.0176,-0.0186,-0.0415,0.049
1.753769,-0.0110,-0.0132,-0.0544,0.057
1.759136,-0.0775,0.0015,-0.1480,0.167
1.764672,-0.0816,0.0111,-0.2458,0.259
1.768832,-0.0714,0.0013,-0.2386,0.249
1.773141,-0.0471,-0.0274,-0.1650,0.174
1.778652,-0.0515,-0.0464,-0.0731,0.101
1.784001,-0.0653,-0.0464,-0.0249,0.084
1.788885,-0.0315,-0.0608,0.0084,0.069
1.792942,0.0068,-0.0467,0.0130,0.049
1.798914,0.0209,-0.0565,0.0033,0.060
1.803883,0.0683,-0.0806,-0.0060,0.106
1.808656,0.1247,-0.0994,0.0043,0.160
1.813683,0.1426,-0.0703,0.0385,0.164
1.820048,0.1176,-0.0412,0.0871,0.152
1.824889,0.0833,-0.0314,0.0402,0.098
1.829879,0.0398,-0.0216,0.0222,0.050
1.834478,0.0347,-0.0117,0.0565,0.067
1.839006,0.0011,-0.0020,0.0761,0.076
1.843315,-0.0226,0.0267,0.0670,0.076
1.851205,-0.0225,0.0456,0.0198,0.055
1.853560,-0.0081,0.0357,0.0111,0.038
1.862061,-0.0793,0.0403,0.0452,0.100
1.864985,-0.1357,0.0351,0.0648,0.154
1.868376,-0.1583,0.0297,0.0271,0.163
1.874964,-0.1143,0.0334,0.0325,0.123
1.880008,-0.0516,0.0417,0.0617,0.091
1.884102,0.0295,0.0448,0.0904,0.105
1.889840,0.1100,-0.0045,0.0668,0.129
1.895155,0.1280,-0.0106,0.0196,0.130
